Date/Time	Latitude	Longitude	Speed	Course	Event
2018-07-10 09:20:00	53.56719	8.54925	1.096	187.0	PS114-track
2018-07-10 09:30:00	53.5656	8.54314	1.426	246.4	PS114-track
2018-07-10 09:40:00	53.58105	8.52937	6.293	332.1	PS114-track
2018-07-10 09:50:00	53.60012	8.50859	8.179	327.1	PS114-track
2018-07-10 10:00:00	53.62423	8.46809	12.254	315.1	PS114-track
2018-07-10 10:10:00	53.64667	8.4146	13.989	305.3	PS114-track
2018-07-10 10:20:00	53.67512	8.36692	14.435	315.2	PS114-track
2018-07-10 10:30:00	53.70571	8.31985	14.903	317.7	PS114-track
2018-07-10 10:40:00	53.72866	8.25834	15.492	302.3	PS114-track
2018-07-10 10:50:00	53.75496	8.1994	15.722	307.1	PS114-track
2018-07-10 11:00:00	53.78914	8.15031	16.14	319.7	PS114-track
2018-07-10 11:10:00	53.82467	8.10618	15.866	323.8	PS114-track
2018-07-10 11:20:00	53.84498	8.04093	15.674	297.8	PS114-track
2018-07-10 11:30:00	53.85912	7.97176	15.548	289.1	PS114-track
2018-07-10 11:40:00	53.87021	7.90154	15.436	285.0	PS114-track
2018-07-10 11:50:00	53.87173	7.85874	9.101	273.5	PS114-track
2018-07-10 12:00:00	53.87716	7.83405	5.594	290.5	PS114-track
2018-07-10 12:10:00	53.88553	7.76631	14.689	281.9	PS114-track
2018-07-10 12:20:00	53.91342	7.72693	13.064	320.3	PS114-track
2018-07-10 12:30:00	53.94835	7.69575	14.205	332.3	PS114-track
2018-07-10 12:40:00	53.98349	7.6645	14.28	332.4	PS114-track
2018-07-10 12:50:00	54.0185	7.633	14.258	332.1	PS114-track
2018-07-10 13:00:00	54.05345	7.60181	14.208	332.4	PS114-track
2018-07-10 13:10:00	54.08868	7.6216	13.354	18.2	PS114-track
2018-07-10 13:20:00	54.09763	7.61983	3.245	353.4	PS114-track
2018-07-10 13:30:00	54.09558	7.6173	0.912	215.9	PS114-track
2018-07-10 13:40:00	54.09332	7.61337	1.16	225.7	PS114-track
2018-07-10 13:50:00	54.09288	7.61333	0.159	182.9	PS114-track
2018-07-10 14:00:00	54.09118	7.61222	0.657	200.9	PS114-track
2018-07-10 14:10:00	54.09025	7.60981	0.609	236.7	PS114-track
2018-07-10 14:20:00	54.08699	7.60676	1.34	208.7	PS114-track
