Date/Time	Latitude	Longitude	Speed	Course	Event
2014-08-05 00:10:00	69.67969	18.99711	0.015	90.0	PS87-track
2014-08-05 00:20:00	69.67968	18.9971	0.008	270.0	PS87-track
2014-08-05 00:30:00	69.67969	18.9971	0.022	0.0	PS87-track
2014-08-05 00:40:00	69.67969	18.99709	0.026	214.8	PS87-track
2014-08-05 00:50:00	69.67969	18.99709	0.023	199.2	PS87-track
2014-08-05 01:00:00	69.67969	18.99708	0.008	270.0	PS87-track
2014-08-05 01:10:00	69.67969	18.99709	0.008	90.0	PS87-track
2014-08-05 01:20:00	69.67969	18.99708	0.023	160.8	PS87-track
2014-08-05 01:30:00	69.67969	18.99708	0.008	270.0	PS87-track
2014-08-05 01:40:00	69.67969	18.99708	0.022	0.0	PS87-track
2014-08-05 01:50:00	69.6797	18.99706	0.023	340.8	PS87-track
2014-08-05 02:00:00	69.67968	18.99707	0.174	7.4	PS87-track
2014-08-05 02:10:00	69.67969	18.99709	0.046	199.2	PS87-track
2014-08-05 02:20:00	69.67969	18.99708	0.008	90.0	PS87-track
2014-08-05 02:30:00	69.67969	18.99708	0.022	0.0	PS87-track
2014-08-05 02:40:00	69.67969	18.99708	0.008	90.0	PS87-track
2014-08-05 02:50:00	69.67968	18.99709	0.0	0.0	PS87-track
2014-08-05 03:00:00	69.67969	18.9971	0.023	19.2	PS87-track
2014-08-05 03:10:00	69.67968	18.99708	0.008	270.0	PS87-track
2014-08-05 03:20:00	69.67969	18.99708	0.023	340.8	PS87-track
2014-08-05 03:30:00	69.67968	18.99708	0.008	270.0	PS87-track
2014-08-05 03:40:00	69.67968	18.99709	0.031	313.8	PS87-track
2014-08-05 03:50:00	69.67969	18.99709	0.026	214.8	PS87-track
2014-08-05 04:00:00	69.67968	18.99707	0.015	270.0	PS87-track
2014-08-05 04:10:00	69.67969	18.99709	0.015	90.0	PS87-track
2014-08-05 04:20:00	69.67969	18.99711	0.03	90.0	PS87-track
2014-08-05 04:30:00	69.67968	18.99709	0.0	0.0	PS87-track
2014-08-05 04:40:00	69.6797	18.99707	0.015	270.0	PS87-track
2014-08-05 04:50:00	69.67967	18.99706	0.023	270.0	PS87-track
2014-08-05 05:00:00	69.67968	18.99707	0.0	0.0	PS87-track
2014-08-05 05:10:00	69.67969	18.9971	0.031	46.2	PS87-track
2014-08-05 05:20:00	69.67969	18.99708	0.026	325.2	PS87-track
2014-08-05 05:30:00	69.67969	18.99711	0.015	90.0	PS87-track
2014-08-05 05:40:00	69.67968	18.99707	0.038	270.0	PS87-track
2014-08-05 05:50:00	69.67968	18.99707	0.031	226.2	PS87-track
2014-08-05 06:00:00	69.67969	18.99708	0.023	340.8	PS87-track
2014-08-05 06:10:00	69.67969	18.99709	0.022	0.0	PS87-track
2014-08-05 06:20:00	69.67968	18.99709	0.043	180.0	PS87-track
2014-08-05 06:30:00	69.67969	18.9971	0.008	90.0	PS87-track
2014-08-05 06:40:00	69.67968	18.99709	0.026	34.8	PS87-track
2014-08-05 06:50:00	69.67968	18.99709	0.008	90.0	PS87-track
2014-08-05 07:00:00	69.67968	18.99708	0.015	270.0	PS87-track
2014-08-05 07:10:00	69.67968	18.99709	0.117	157.4	PS87-track
2014-08-05 07:20:00	69.67968	18.99709	0.023	340.8	PS87-track
2014-08-05 07:30:00	69.67968	18.9971	0.008	270.0	PS87-track
2014-08-05 07:40:00	69.67969	18.99708	0.023	19.2	PS87-track
2014-08-05 07:50:00	69.67969	18.9971	0.031	133.8	PS87-track
2014-08-05 08:00:00	69.6797	18.99708	0.026	325.2	PS87-track
2014-08-05 08:10:00	69.67968	18.99708	0.043	180.0	PS87-track
2014-08-05 08:20:00	69.67969	18.99708	0.023	340.8	PS87-track
2014-08-05 08:30:00	69.67969	18.99708	0.008	90.0	PS87-track
2014-08-05 08:40:00	69.67969	18.99707	0.0	0.0	PS87-track
2014-08-05 08:50:00	69.67969	18.99707	0.015	270.0	PS87-track
2014-08-05 09:00:00	69.67969	18.99707	0.023	199.2	PS87-track
2014-08-05 09:10:00	69.67969	18.99709	0.057	247.6	PS87-track
2014-08-05 09:20:00	69.67968	18.99706	0.03	90.0	PS87-track
2014-08-05 09:30:00	69.67969	18.99707	0.057	139.0	PS87-track
2014-08-05 09:40:00	69.67968	18.99706	0.043	119.9	PS87-track
