Date/Time	Latitude	Longitude	Speed	Course	Event
2017-08-22 17:20:00	69.68226	19.01629	2.795	66.3	PS108-track
2017-08-22 17:30:00	69.70543	19.042	8.94	21.0	PS108-track
2017-08-22 17:40:00	69.74539	19.05747	14.516	7.6	PS108-track
2017-08-22 17:50:00	69.77121	19.1394	13.805	47.6	PS108-track
2017-08-22 18:00:00	69.78508	19.24978	14.618	70.0	PS108-track
2017-08-22 18:10:00	69.79834	19.36287	14.853	71.2	PS108-track
2017-08-22 18:20:00	69.81049	19.47782	14.918	72.9	PS108-track
2017-08-22 18:30:00	69.82257	19.59235	14.878	72.9	PS108-track
2017-08-22 18:40:00	69.83443	19.70602	14.744	73.1	PS108-track
2017-08-22 18:50:00	69.86188	19.78757	14.142	45.6	PS108-track
2017-08-22 19:00:00	69.89687	19.8499	14.775	31.5	PS108-track
2017-08-22 19:10:00	69.92314	19.89697	11.107	31.6	PS108-track
2017-08-22 19:20:00	69.94482	19.93497	9.108	31.0	PS108-track
2017-08-22 19:30:00	69.9798	19.9942	14.563	30.1	PS108-track
2017-08-22 19:40:00	70.01506	20.05418	14.689	30.2	PS108-track
2017-08-22 19:50:00	70.05046	20.11415	14.723	30.0	PS108-track
2017-08-22 20:00:00	70.08509	20.17761	14.701	32.0	PS108-track
2017-08-22 20:10:00	70.11958	20.24141	14.675	32.2	PS108-track
2017-08-22 20:20:00	70.15497	20.29977	14.605	29.2	PS108-track
2017-08-22 20:30:00	70.19004	20.35684	14.422	28.9	PS108-track
2017-08-22 20:40:00	70.22479	20.41308	14.27	28.7	PS108-track
2017-08-22 20:50:00	70.2596	20.46998	14.317	28.9	PS108-track
2017-08-22 21:00:00	70.29478	20.52753	14.47	28.9	PS108-track
2017-08-22 21:10:00	70.33266	20.56984	14.57	20.6	PS108-track
2017-08-22 21:20:00	70.37142	20.60948	14.758	19.0	PS108-track
2017-08-22 21:30:00	70.41012	20.64962	14.756	19.2	PS108-track
2017-08-22 21:40:00	70.44899	20.68987	14.814	19.1	PS108-track
2017-08-22 21:50:00	70.48403	20.72584	13.338	18.9	PS108-track
2017-08-22 22:00:00	70.51355	20.75662	11.254	19.2	PS108-track
2017-08-22 22:10:00	70.54768	20.77145	12.418	8.2	PS108-track
2017-08-22 22:20:00	70.58225	20.77332	12.447	1.0	PS108-track
2017-08-22 22:30:00	70.61634	20.77525	12.276	1.1	PS108-track
2017-08-22 22:40:00	70.65055	20.77719	12.321	1.1	PS108-track
2017-08-22 22:50:00	70.68328	20.758	12.001	349.0	PS108-track
2017-08-22 23:00:00	70.71523	20.72644	12.102	341.9	PS108-track
2017-08-22 23:10:00	70.74688	20.69051	12.17	339.5	PS108-track
2017-08-22 23:20:00	70.77793	20.64887	12.223	336.2	PS108-track
2017-08-22 23:30:00	70.80896	20.60675	12.234	336.0	PS108-track
2017-08-22 23:40:00	70.84015	20.56499	12.27	336.3	PS108-track
2017-08-22 23:50:00	70.87146	20.52249	12.339	336.0	PS108-track
2017-08-23 00:00:00	70.90271	20.48089	12.272	336.5	PS108-track
2017-08-23 00:10:00	70.93372	20.4387	12.221	336.0	PS108-track
2017-08-23 00:20:00	70.96461	20.39677	12.164	336.1	PS108-track
2017-08-23 00:30:00	70.99544	20.35465	12.152	336.0	PS108-track
2017-08-23 00:40:00	71.02618	20.31251	12.117	336.0	PS108-track
2017-08-23 00:50:00	71.05659	20.26913	12.069	335.2	PS108-track
2017-08-23 01:00:00	71.08709	20.22566	12.097	335.2	PS108-track
2017-08-23 01:10:00	71.11748	20.18227	12.057	335.2	PS108-track
2017-08-23 01:20:00	71.14812	20.13786	12.182	334.9	PS108-track
2017-08-23 01:30:00	71.17888	20.094	12.193	335.3	PS108-track
2017-08-23 01:40:00	71.20982	20.04952	12.278	335.2	PS108-track
2017-08-23 01:50:00	71.24075	20.00529	12.259	335.3	PS108-track
2017-08-23 02:00:00	71.2715	19.96124	12.188	335.3	PS108-track
2017-08-23 02:10:00	71.30196	19.91721	12.088	335.1	PS108-track
2017-08-23 02:20:00	71.33225	19.87339	12.02	335.2	PS108-track
2017-08-23 02:30:00	71.36263	19.829	12.075	335.0	PS108-track
2017-08-23 02:40:00	71.39305	19.78537	12.045	335.4	PS108-track
2017-08-23 02:50:00	71.42326	19.74152	11.985	335.2	PS108-track
2017-08-23 03:00:00	71.45331	19.69749	11.938	335.0	PS108-track
2017-08-23 03:10:00	71.48351	19.65371	11.974	335.3	PS108-track
2017-08-23 03:20:00	71.51365	19.60999	11.946	335.3	PS108-track
2017-08-23 03:30:00	71.5437	19.56585	11.935	335.1	PS108-track
2017-08-23 03:40:00	71.57365	19.52178	11.892	335.1	PS108-track
2017-08-23 03:50:00	71.60376	19.47787	11.937	335.3	PS108-track
2017-08-23 04:00:00	71.63384	19.43351	11.944	335.1	PS108-track
2017-08-23 04:10:00	71.66405	19.38953	11.963	335.4	PS108-track
2017-08-23 04:20:00	71.69429	19.34476	12.01	335.1	PS108-track
2017-08-23 04:30:00	71.72447	19.30062	11.956	335.4	PS108-track
2017-08-23 04:40:00	71.75436	19.25637	11.864	335.1	PS108-track
2017-08-23 04:50:00	71.78405	19.2121	11.796	335.0	PS108-track
2017-08-23 05:00:00	71.81358	19.16831	11.718	335.2	PS108-track
2017-08-23 05:10:00	71.84355	19.12378	11.892	335.2	PS108-track
2017-08-23 05:20:00	71.87373	19.0793	11.957	335.4	PS108-track
2017-08-23 05:30:00	71.9039	19.03424	11.977	335.1	PS108-track
2017-08-23 05:40:00	71.93395	18.9893	11.928	335.1	PS108-track
2017-08-23 05:50:00	71.96388	18.9443	11.888	335.0	PS108-track
2017-08-23 06:00:00	71.99395	18.89972	11.909	335.4	PS108-track
2017-08-23 06:10:00	72.02359	18.85502	11.774	335.0	PS108-track
2017-08-23 06:20:00	72.05313	18.81106	11.701	335.4	PS108-track
2017-08-23 06:30:00	72.08335	18.76542	12.001	335.1	PS108-track
2017-08-23 06:40:00	72.11368	18.72001	12.021	335.3	PS108-track
2017-08-23 06:50:00	72.14402	18.67409	12.043	335.1	PS108-track
2017-08-23 07:00:00	72.17418	18.62859	11.964	335.2	PS108-track
2017-08-23 07:10:00	72.20389	18.58343	11.795	335.1	PS108-track
2017-08-23 07:20:00	72.2342	18.53782	12.01	335.3	PS108-track
2017-08-23 07:30:00	72.26481	18.49109	12.158	335.1	PS108-track
2017-08-23 07:40:00	72.29559	18.44449	12.202	335.3	PS108-track
2017-08-23 07:50:00	72.32657	18.39697	12.307	335.0	PS108-track
2017-08-23 08:00:00	72.35797	18.34917	12.452	335.2	PS108-track
2017-08-23 08:10:00	72.38943	18.30107	12.482	335.2	PS108-track
2017-08-23 08:20:00	72.42095	18.25314	12.489	335.3	PS108-track
2017-08-23 08:30:00	72.45248	18.20429	12.532	335.0	PS108-track
2017-08-23 08:40:00	72.48428	18.15567	12.606	335.3	PS108-track
2017-08-23 08:50:00	72.51586	18.10681	12.54	335.1	PS108-track
2017-08-23 09:00:00	72.54751	18.05849	12.536	335.4	PS108-track
2017-08-23 09:10:00	72.57915	18.00902	12.58	334.9	PS108-track
2017-08-23 09:20:00	72.61077	17.9604	12.532	335.3	PS108-track
2017-08-23 09:30:00	72.64232	17.91145	12.52	335.2	PS108-track
2017-08-23 09:40:00	72.67406	17.86228	12.586	335.2	PS108-track
2017-08-23 09:50:00	72.70613	17.81209	12.738	335.1	PS108-track
2017-08-23 10:00:00	72.73761	17.76285	12.497	335.1	PS108-track
2017-08-23 10:10:00	72.76916	17.71424	12.487	335.5	PS108-track
2017-08-23 10:20:00	72.80079	17.66478	12.55	335.2	PS108-track
2017-08-23 10:30:00	72.83239	17.61529	12.535	335.2	PS108-track
2017-08-23 10:40:00	72.86395	17.56592	12.514	335.3	PS108-track
2017-08-23 10:50:00	72.89515	17.51652	12.394	335.0	PS108-track
2017-08-23 11:00:00	72.92668	17.46698	12.503	335.2	PS108-track
2017-08-23 11:10:00	72.9579	17.41762	12.392	335.1	PS108-track
2017-08-23 11:20:00	72.98926	17.36843	12.423	335.4	PS108-track
2017-08-23 11:30:00	73.02042	17.31883	12.376	335.1	PS108-track
2017-08-23 11:40:00	73.05166	17.26951	12.384	335.3	PS108-track
2017-08-23 11:50:00	73.08259	17.22031	12.273	335.2	PS108-track
2017-08-23 12:00:00	73.11303	17.17167	12.085	335.1	PS108-track
2017-08-23 12:10:00	73.14335	17.12337	12.027	335.2	PS108-track
2017-08-23 12:20:00	73.17385	17.07432	12.116	335.0	PS108-track
2017-08-23 12:30:00	73.20471	17.02533	12.224	335.4	PS108-track
2017-08-23 12:40:00	73.23554	16.97528	12.258	334.9	PS108-track
2017-08-23 12:50:00	73.2666	16.92581	12.308	335.4	PS108-track
2017-08-23 13:00:00	73.29777	16.87534	12.379	335.1	PS108-track
2017-08-23 13:10:00	73.32918	16.82509	12.445	335.4	PS108-track
