Date/Time	Latitude	Longitude	Speed	Course	Event
2008-07-04 00:10:00	78.23511	15.61982	0.026	270.0	PS72/2-track
2008-07-04 00:20:00	78.23509	15.61975	0.026	90.0	PS72/2-track
2008-07-04 00:30:00	78.23504	15.61971	0.442	213.9	PS72/2-track
2008-07-04 00:40:00	78.23511	15.6199	0.041	58.5	PS72/2-track
2008-07-04 00:50:00	78.2351	15.62023	0.936	18.9	PS72/2-track
2008-07-04 01:00:00	78.23505	15.61984	0.031	270.0	PS72/2-track
2008-07-04 01:10:00	78.23506	15.61988	0.041	58.5	PS72/2-track
2008-07-04 01:20:00	78.23511	15.62037	0.048	90.0	PS72/2-track
2008-07-04 01:30:00	78.23506	15.62025	0.0	0.0	PS72/2-track
2008-07-04 01:40:00	78.2351	15.62002	0.63	27.0	PS72/2-track
2008-07-04 01:50:00	78.23505	15.61996	0.386	197.9	PS72/2-track
2008-07-04 02:00:00	78.2351	15.61992	0.221	28.5	PS72/2-track
2008-07-04 02:10:00	78.23515	15.6203	0.004	270.0	PS72/2-track
2008-07-04 02:20:00	78.23513	15.6202	0.47	195.2	PS72/2-track
2008-07-04 02:30:00	78.23508	15.62035	0.448	23.7	PS72/2-track
2008-07-04 02:40:00	78.23517	15.62038	0.009	270.0	PS72/2-track
2008-07-04 02:50:00	78.23512	15.62033	2.402	203.4	PS72/2-track
2008-07-04 03:00:00	78.23506	15.61999	0.324	285.4	PS72/2-track
2008-07-04 03:10:00	78.23512	15.61962	0.004	270.0	PS72/2-track
2008-07-04 03:20:00	78.23508	15.61958	0.004	270.0	PS72/2-track
2008-07-04 03:30:00	78.23512	15.61936	0.0	0.0	PS72/2-track
2008-07-04 03:40:00	78.23517	15.61924	0.023	157.8	PS72/2-track
2008-07-04 03:50:00	78.23514	15.6192	0.407	217.3	PS72/2-track
2008-07-04 04:00:00	78.23514	15.61912	0.025	328.5	PS72/2-track
2008-07-04 04:10:00	78.23519	15.61913	0.04	90.0	PS72/2-track
2008-07-04 04:20:00	78.23513	15.61937	0.048	90.0	PS72/2-track
2008-07-04 04:30:00	78.23518	15.61976	1.161	189.4	PS72/2-track
2008-07-04 04:40:00	78.23514	15.62	0.025	148.5	PS72/2-track
2008-07-04 04:50:00	78.23514	15.62012	0.043	354.2	PS72/2-track
2008-07-04 05:00:00	78.23514	15.62013	0.018	270.0	PS72/2-track
2008-07-04 05:10:00	78.23511	15.61978	0.022	270.0	PS72/2-track
2008-07-04 05:20:00	78.23511	15.61986	0.031	90.0	PS72/2-track
2008-07-04 05:30:00	78.23518	15.62021	0.004	270.0	PS72/2-track
2008-07-04 05:40:00	78.23511	15.62052	0.075	90.0	PS72/2-track
2008-07-04 05:50:00	78.23516	15.62092	0.026	90.0	PS72/2-track
2008-07-04 06:00:00	78.23512	15.62134	0.07	108.1	PS72/2-track
2008-07-04 06:10:00	78.23513	15.62106	0.066	270.0	PS72/2-track
2008-07-04 06:20:00	78.23507	15.6208	0.013	90.0	PS72/2-track
2008-07-04 06:30:00	78.23511	15.62068	0.041	301.5	PS72/2-track
2008-07-04 06:40:00	78.23504	15.62027	0.181	343.0	PS72/2-track
2008-07-04 06:50:00	78.23511	15.61985	0.095	256.9	PS72/2-track
2008-07-04 07:00:00	78.23518	15.61854	0.316	27.4	PS72/2-track
2008-07-04 07:10:00	78.23529	15.61795	0.438	37.9	PS72/2-track
2008-07-04 07:20:00	78.2353	15.61759	0.053	246.0	PS72/2-track
2008-07-04 07:30:00	78.2353	15.61786	0.053	90.0	PS72/2-track
2008-07-04 07:40:00	78.2353	15.61848	0.018	90.0	PS72/2-track
2008-07-04 07:50:00	78.23525	15.61863	0.143	72.4	PS72/2-track
2008-07-04 08:00:00	78.23522	15.61879	0.327	223.4	PS72/2-track
2008-07-04 08:10:00	78.23518	15.61891	0.004	90.0	PS72/2-track
2008-07-04 08:21:00	78.23525	15.61894	0.299	223.8	PS72/2-track
2008-07-04 08:31:00	78.23522	15.61955	0.355	148.5	PS72/2-track
2008-07-04 08:41:00	78.23514	15.62041	0.068	129.3	PS72/2-track
2008-07-04 08:51:00	78.2352	15.62134	1.918	47.5	PS72/2-track
2008-07-04 09:01:00	78.23519	15.62151	0.087	185.8	PS72/2-track
2008-07-04 09:11:00	78.23516	15.62111	0.96	194.6	PS72/2-track
2008-07-04 09:21:00	78.23507	15.62051	0.068	198.8	PS72/2-track
2008-07-04 09:31:00	78.23508	15.62022	0.04	90.0	PS72/2-track
2008-07-04 09:41:00	78.23518	15.62097	0.074	73.0	PS72/2-track
2008-07-04 09:51:00	78.23516	15.62134	0.435	226.0	PS72/2-track
2008-07-04 10:01:00	78.23507	15.62134	0.973	177.1	PS72/2-track
2008-07-04 10:11:00	78.23516	15.6217	0.034	50.7	PS72/2-track
2008-07-04 10:21:00	78.23524	15.62189	0.044	270.0	PS72/2-track
2008-07-04 10:31:00	78.23506	15.62189	0.053	324.5	PS72/2-track
2008-07-04 10:41:00	78.23513	15.62086	0.062	225.6	PS72/2-track
2008-07-04 10:51:00	78.23506	15.62068	0.041	121.5	PS72/2-track
2008-07-04 11:01:00	78.23513	15.62069	0.592	28.9	PS72/2-track
2008-07-04 11:11:00	78.23501	15.62054	0.031	314.4	PS72/2-track
2008-07-04 11:21:00	78.23518	15.62097	0.454	18.1	PS72/2-track
2008-07-04 11:31:00	78.23508	15.62107	0.369	355.2	PS72/2-track
2008-07-04 11:41:00	78.23512	15.62078	0.673	42.4	PS72/2-track
2008-07-04 11:51:00	78.23506	15.62071	1.151	185.9	PS72/2-track
2008-07-04 12:01:00	78.23511	15.62069	0.096	312.6	PS72/2-track
2008-07-04 12:11:00	78.23506	15.62049	0.605	300.0	PS72/2-track
2008-07-04 12:21:00	78.23511	15.62058	1.059	163.6	PS72/2-track
2008-07-04 12:31:00	78.23514	15.62116	0.041	121.5	PS72/2-track
2008-07-04 12:41:00	78.23513	15.62151	0.028	39.2	PS72/2-track
2008-07-04 12:51:00	78.23515	15.62171	0.013	90.0	PS72/2-track
2008-07-04 13:01:00	78.23508	15.62139	0.403	276.2	PS72/2-track
2008-07-04 13:11:00	78.23512	15.62194	0.241	26.1	PS72/2-track
2008-07-04 13:21:00	78.23517	15.62193	0.067	195.2	PS72/2-track
2008-07-04 13:31:00	78.23508	15.62083	0.137	270.0	PS72/2-track
2008-07-04 13:41:00	78.23498	15.61951	0.117	236.2	PS72/2-track
2008-07-04 13:51:00	78.23498	15.61965	0.088	90.0	PS72/2-track
2008-07-04 14:01:00	78.23496	15.62019	0.034	309.3	PS72/2-track
2008-07-04 14:11:00	78.23493	15.6193	0.051	328.5	PS72/2-track
2008-07-04 14:21:00	78.23499	15.62109	0.173	60.0	PS72/2-track
2008-07-04 14:31:00	78.23488	15.62051	0.243	264.9	PS72/2-track
2008-07-04 14:41:00	78.23488	15.61877	0.053	246.0	PS72/2-track
2008-07-04 14:51:00	78.23496	15.62048	0.309	327.2	PS72/2-track
2008-07-04 15:01:00	78.23488	15.62014	0.093	270.0	PS72/2-track
2008-07-04 15:11:00	78.23504	15.61864	0.11	246.9	PS72/2-track
2008-07-04 15:21:00	78.23491	15.61799	0.043	5.8	PS72/2-track
2008-07-04 15:31:00	78.23489	15.61793	0.047	202.2	PS72/2-track
2008-07-04 15:41:00	78.23492	15.61784	0.727	22.8	PS72/2-track
2008-07-04 15:51:00	78.23588	15.62016	0.84	25.8	PS72/2-track
2008-07-04 16:01:00	78.23565	15.62031	0.377	12.8	PS72/2-track
2008-07-04 16:11:00	78.23633	15.61782	3.964	325.9	PS72/2-track
2008-07-04 16:21:00	78.25422	15.57715	7.95	332.0	PS72/2-track
2008-07-04 16:31:00	78.2637	15.47673	9.263	290.6	PS72/2-track
2008-07-04 16:41:00	78.27299	15.36693	8.838	250.7	PS72/2-track
2008-07-04 16:51:00	78.26022	15.26319	9.036	239.7	PS72/2-track
2008-07-04 17:01:00	78.25169	15.14515	9.278	253.1	PS72/2-track
2008-07-04 17:11:00	78.24425	15.02276	9.446	253.8	PS72/2-track
2008-07-04 17:21:00	78.23677	14.8991	9.584	253.1	PS72/2-track
2008-07-04 17:31:00	78.22902	14.77313	9.689	253.7	PS72/2-track
2008-07-04 17:41:00	78.22131	14.64665	9.727	253.9	PS72/2-track
2008-07-04 17:51:00	78.21343	14.52054	9.642	248.9	PS72/2-track
2008-07-04 18:01:00	78.20317	14.39994	9.673	248.2	PS72/2-track
2008-07-04 18:11:00	78.19328	14.28012	9.336	248.6	PS72/2-track
2008-07-04 18:21:00	78.18341	14.16315	9.302	248.3	PS72/2-track
2008-07-04 18:31:00	78.17346	14.04719	9.421	249.0	PS72/2-track
2008-07-04 18:41:00	78.16329	13.9283	9.63	247.7	PS72/2-track
2008-07-04 18:51:00	78.15314	13.8061	9.883	247.8	PS72/2-track
2008-07-04 19:01:00	78.14277	13.68333	9.895	247.1	PS72/2-track
2008-07-04 19:11:00	78.13219	13.55955	9.921	248.8	PS72/2-track
2008-07-04 19:21:00	78.1218	13.43471	9.911	251.4	PS72/2-track
2008-07-04 19:31:00	78.11511	13.30457	9.758	255.2	PS72/2-track
2008-07-04 19:41:00	78.10815	13.17592	9.844	255.5	PS72/2-track
2008-07-04 19:51:00	78.1012	13.04796	9.698	254.5	PS72/2-track
2008-07-04 20:01:00	78.09407	12.91944	9.817	255.9	PS72/2-track
2008-07-04 20:11:00	78.0873	12.78995	9.957	256.7	PS72/2-track
2008-07-04 20:21:00	78.08025	12.66234	9.5	254.4	PS72/2-track
2008-07-04 20:31:00	78.07341	12.53513	10.024	255.5	PS72/2-track
2008-07-04 20:41:00	78.06647	12.40938	9.624	255.8	PS72/2-track
2008-07-04 20:51:00	78.05964	12.282	9.984	255.3	PS72/2-track
2008-07-04 21:01:00	78.05271	12.15514	9.628	257.0	PS72/2-track
2008-07-04 21:11:00	78.04597	12.02969	9.853	253.6	PS72/2-track
2008-07-04 21:21:00	78.04214	11.90487	9.492	303.4	PS72/2-track
2008-07-04 21:31:00	78.06137	11.81425	8.817	313.1	PS72/2-track
2008-07-04 21:41:00	78.08121	11.72508	9.757	317.1	PS72/2-track
2008-07-04 21:51:00	78.10023	11.63156	9.861	311.9	PS72/2-track
2008-07-04 22:01:00	78.119	11.53425	9.904	312.4	PS72/2-track
2008-07-04 22:11:00	78.13766	11.4366	9.916	314.4	PS72/2-track
2008-07-04 22:21:00	78.15627	11.33914	9.84	314.3	PS72/2-track
2008-07-04 22:31:00	78.17511	11.24085	9.923	313.1	PS72/2-track
2008-07-04 22:41:00	78.19382	11.14378	9.84	312.2	PS72/2-track
2008-07-04 22:51:00	78.21226	11.04714	9.777	313.2	PS72/2-track
2008-07-04 23:01:00	78.2309	10.94945	9.909	311.5	PS72/2-track
2008-07-04 23:11:00	78.24963	10.85063	9.951	315.0	PS72/2-track
2008-07-04 23:21:00	78.26938	10.74678	10.251	311.4	PS72/2-track
2008-07-04 23:31:00	78.28882	10.64555	10.472	312.4	PS72/2-track
2008-07-04 23:41:00	78.30805	10.544	10.683	312.3	PS72/2-track
2008-07-04 23:51:00	78.32807	10.43907	10.736	314.9	PS72/2-track
2008-07-05 00:01:00	78.35142	10.34952	10.798	324.9	PS72/2-track
2008-07-05 00:11:00	78.37557	10.26752	10.662	324.7	PS72/2-track
2008-07-05 00:21:00	78.39993	10.18385	10.229	327.4	PS72/2-track
2008-07-05 00:31:00	78.42152	10.11094	8.866	325.2	PS72/2-track
2008-07-05 00:41:00	78.44195	10.03967	9.148	328.0	PS72/2-track
2008-07-05 00:51:00	78.46268	9.9686	8.985	329.1	PS72/2-track
2008-07-05 01:01:00	78.4833	9.89785	8.856	326.5	PS72/2-track
2008-07-05 01:11:00	78.5039	9.82781	8.817	325.9	PS72/2-track
2008-07-05 01:21:00	78.52422	9.75716	9.025	326.7	PS72/2-track
2008-07-05 01:31:00	78.54509	9.68578	9.247	324.6	PS72/2-track
2008-07-05 01:41:00	78.56599	9.6133	9.04	325.3	PS72/2-track
2008-07-05 01:51:00	78.58665	9.54042	9.087	325.8	PS72/2-track
2008-07-05 02:01:00	78.60768	9.46771	9.234	325.9	PS72/2-track
2008-07-05 02:11:00	78.62865	9.39523	8.877	324.6	PS72/2-track
2008-07-05 02:21:00	78.64868	9.32505	8.622	326.8	PS72/2-track
2008-07-05 02:31:00	78.66788	9.25869	8.395	325.4	PS72/2-track
2008-07-05 02:41:00	78.68693	9.19187	8.39	325.5	PS72/2-track
2008-07-05 02:51:00	78.70599	9.12553	8.19	322.6	PS72/2-track
2008-07-05 03:01:00	78.72476	9.05953	8.253	326.6	PS72/2-track
2008-07-05 03:11:00	78.74321	8.99458	8.091	327.0	PS72/2-track
2008-07-05 03:21:00	78.7619	8.92927	8.272	327.0	PS72/2-track
2008-07-05 03:31:00	78.78076	8.86224	8.227	327.7	PS72/2-track
2008-07-05 03:41:00	78.79976	8.79551	8.396	326.5	PS72/2-track
2008-07-05 03:51:00	78.81893	8.72785	8.433	326.1	PS72/2-track
2008-07-05 04:01:00	78.83427	8.67123	0.996	335.7	PS72/2-track
2008-07-05 04:11:00	78.83593	8.6703	0.184	90.0	PS72/2-track
2008-07-05 04:21:00	78.83566	8.6722	0.655	8.1	PS72/2-track
2008-07-05 04:31:00	78.83818	8.66916	1.204	331.6	PS72/2-track
2008-07-05 04:41:00	78.83545	8.67519	0.616	266.0	PS72/2-track
2008-07-05 04:51:00	78.8365	8.67303	1.019	32.0	PS72/2-track
2008-07-05 05:01:00	78.83712	8.66943	3.575	210.2	PS72/2-track
2008-07-05 05:11:00	78.83332	8.63064	4.162	275.1	PS72/2-track
2008-07-05 05:21:00	78.83406	8.57045	4.194	271.8	PS72/2-track
2008-07-05 05:31:00	78.83427	8.50387	4.773	267.7	PS72/2-track
2008-07-05 05:41:00	78.8343	8.43729	4.481	271.1	PS72/2-track
2008-07-05 05:51:00	78.83481	8.37565	4.315	273.2	PS72/2-track
2008-07-05 06:02:00	78.83422	8.33369	0.134	90.0	PS72/2-track
2008-07-05 06:12:00	78.83491	8.33751	0.223	14.1	PS72/2-track
2008-07-05 06:22:00	78.83432	8.33587	1.534	207.4	PS72/2-track
2008-07-05 06:32:00	78.83321	8.33021	0.602	149.5	PS72/2-track
2008-07-05 06:42:00	78.83272	8.33712	0.496	150.7	PS72/2-track
2008-07-05 06:52:00	78.83322	8.34113	0.627	2.7	PS72/2-track
2008-07-05 07:02:00	78.83065	8.27591	9.606	274.6	PS72/2-track
2008-07-05 07:12:00	78.83275	8.13207	10.08	272.9	PS72/2-track
2008-07-05 07:22:00	78.83409	8.01208	2.391	307.2	PS72/2-track
2008-07-05 07:32:00	78.83448	8.005	0.352	72.1	PS72/2-track
2008-07-05 07:42:00	78.83634	8.01085	4.529	184.6	PS72/2-track
2008-07-05 07:52:00	78.83345	8.0037	1.123	317.0	PS72/2-track
2008-07-05 08:02:00	78.83473	8.00474	0.148	28.8	PS72/2-track
2008-07-05 08:12:00	78.83663	8.00469	0.554	321.2	PS72/2-track
2008-07-05 08:22:00	78.83706	8.00219	0.34	251.5	PS72/2-track
2008-07-05 08:32:00	78.8343	8.01005	5.791	190.0	PS72/2-track
2008-07-05 08:42:00	78.83143	7.88309	10.837	273.1	PS72/2-track
2008-07-05 08:52:00	78.83293	7.72672	10.876	273.8	PS72/2-track
2008-07-05 09:02:00	78.83387	7.57071	10.784	271.4	PS72/2-track
2008-07-05 09:12:00	78.83449	7.41711	10.768	269.7	PS72/2-track
2008-07-05 09:22:00	78.83473	7.26162	10.734	269.7	PS72/2-track
2008-07-05 09:32:00	78.83475	7.1045	10.789	269.5	PS72/2-track
2008-07-05 09:42:00	78.83142	7.01041	1.82	260.4	PS72/2-track
2008-07-05 09:52:00	78.83408	6.99626	0.221	38.6	PS72/2-track
2008-07-05 10:02:00	78.83398	6.99893	0.541	2.7	PS72/2-track
2008-07-05 10:12:00	78.83408	7.003	0.511	152.7	PS72/2-track
2008-07-05 10:22:00	78.83488	7.00726	0.876	9.6	PS72/2-track
2008-07-05 10:32:00	78.83525	7.00395	1.134	316.4	PS72/2-track
2008-07-05 10:42:00	78.83474	7.00513	0.569	189.3	PS72/2-track
2008-07-05 10:52:00	78.83369	7.0212	6.229	340.6	PS72/2-track
2008-07-05 11:02:00	78.83562	7.00051	0.639	341.3	PS72/2-track
2008-07-05 11:12:00	78.83608	6.99469	0.346	262.8	PS72/2-track
2008-07-05 11:22:00	78.8357	6.9925	0.023	21.2	PS72/2-track
