Date/Time	Latitude	Longitude	Speed	Course	Event
2014-06-06 00:10:00	53.56549	8.55573	0.022	0.0	PS85-track
2014-06-06 00:20:00	53.5655	8.55573	0.066	168.8	PS85-track
2014-06-06 00:30:00	53.56549	8.55573	0.038	90.0	PS85-track
2014-06-06 00:40:00	53.56549	8.55573	0.0	0.0	PS85-track
2014-06-06 00:50:00	53.56549	8.55572	0.022	180.0	PS85-track
2014-06-06 01:00:00	53.56549	8.55573	0.025	30.7	PS85-track
2014-06-06 01:10:00	53.5655	8.55573	0.022	0.0	PS85-track
2014-06-06 01:20:00	53.56549	8.55572	0.034	229.9	PS85-track
2014-06-06 01:30:00	53.5655	8.55574	0.025	30.7	PS85-track
2014-06-06 01:40:00	53.5655	8.55573	0.126	149.3	PS85-track
2014-06-06 01:50:00	53.5655	8.55571	0.038	270.0	PS85-track
2014-06-06 02:00:00	53.5655	8.55573	0.013	90.0	PS85-track
2014-06-06 02:10:00	53.5655	8.55573	0.026	270.0	PS85-track
2014-06-06 02:20:00	53.5655	8.55574	0.025	30.7	PS85-track
2014-06-06 02:30:00	53.56549	8.55573	0.013	270.0	PS85-track
2014-06-06 02:40:00	53.56549	8.55573	0.0	0.0	PS85-track
2014-06-06 02:50:00	53.5655	8.55573	0.013	270.0	PS85-track
2014-06-06 03:00:00	53.5655	8.55573	0.022	180.0	PS85-track
2014-06-06 03:10:00	53.56549	8.55573	0.013	270.0	PS85-track
2014-06-06 03:20:00	53.5655	8.55574	0.013	90.0	PS85-track
2014-06-06 03:30:00	53.56549	8.55573	0.026	270.0	PS85-track
2014-06-06 03:40:00	53.56549	8.55572	0.077	56.0	PS85-track
2014-06-06 03:50:00	53.56549	8.55573	0.025	149.3	PS85-track
2014-06-06 04:00:00	53.56548	8.55573	0.022	180.0	PS85-track
2014-06-06 04:10:00	53.56548	8.55572	0.022	180.0	PS85-track
2014-06-06 04:20:00	53.56549	8.55572	0.0	0.0	PS85-track
2014-06-06 04:30:00	53.56549	8.55573	0.025	210.7	PS85-track
2014-06-06 04:40:00	53.56549	8.5557	0.038	270.0	PS85-track
2014-06-06 04:50:00	53.56549	8.55573	0.025	149.3	PS85-track
2014-06-06 05:00:00	53.56549	8.55572	0.025	30.7	PS85-track
2014-06-06 05:10:00	53.56549	8.55573	0.115	340.4	PS85-track
2014-06-06 05:20:00	53.5655	8.55573	0.0	0.0	PS85-track
2014-06-06 05:30:00	53.5655	8.55573	0.022	0.0	PS85-track
2014-06-06 05:40:00	53.5655	8.55572	0.067	49.9	PS85-track
2014-06-06 05:50:00	53.56549	8.55572	0.026	270.0	PS85-track
2014-06-06 06:00:00	53.5655	8.55572	0.0	0.0	PS85-track
2014-06-06 06:10:00	53.5655	8.55574	0.026	90.0	PS85-track
2014-06-06 06:20:00	53.5655	8.55573	0.045	343.5	PS85-track
2014-06-06 06:30:00	53.5655	8.55573	0.044	119.3	PS85-track
2014-06-06 06:40:00	53.5655	8.55574	0.0	0.0	PS85-track
2014-06-06 06:50:00	53.56549	8.55573	0.025	210.7	PS85-track
2014-06-06 07:00:00	53.56549	8.55573	0.0	0.0	PS85-track
2014-06-06 07:10:00	53.5655	8.55573	0.05	149.3	PS85-track
2014-06-06 07:20:00	53.5655	8.55572	0.045	196.5	PS85-track
2014-06-06 07:30:00	53.5655	8.55573	0.013	270.0	PS85-track
2014-06-06 07:40:00	53.56549	8.55573	0.022	180.0	PS85-track
2014-06-06 07:50:00	53.5655	8.55573	0.0	0.0	PS85-track
2014-06-06 08:00:00	53.56549	8.55573	0.025	149.3	PS85-track
2014-06-06 08:10:00	53.5655	8.55572	0.025	329.3	PS85-track
2014-06-06 08:20:00	53.56549	8.55572	0.013	270.0	PS85-track
2014-06-06 08:30:00	53.56549	8.55573	0.0	0.0	PS85-track
2014-06-06 08:40:00	53.56549	8.55574	0.045	196.5	PS85-track
2014-06-06 08:50:00	53.56548	8.55572	0.025	329.3	PS85-track
2014-06-06 09:00:00	53.56549	8.55573	0.025	329.3	PS85-track
2014-06-06 09:10:00	53.5655	8.55574	0.144	243.2	PS85-track
2014-06-06 09:20:00	53.56549	8.55573	0.022	180.0	PS85-track
2014-06-06 09:30:00	53.5655	8.55572	0.022	0.0	PS85-track
2014-06-06 09:40:00	53.56549	8.55575	0.034	130.1	PS85-track
2014-06-06 09:50:00	53.56549	8.55574	0.0	0.0	PS85-track
2014-06-06 10:00:00	53.56549	8.55572	0.013	270.0	PS85-track
2014-06-06 10:10:00	53.56549	8.55573	0.013	90.0	PS85-track
2014-06-06 10:20:00	53.56549	8.55572	0.034	310.1	PS85-track
2014-06-06 10:30:00	53.56549	8.55573	0.0	0.0	PS85-track
2014-06-06 10:40:00	53.56549	8.55571	0.092	103.5	PS85-track
2014-06-06 10:50:00	53.5655	8.55572	0.133	144.5	PS85-track
2014-06-06 11:00:00	53.56549	8.55574	0.025	149.3	PS85-track
2014-06-06 11:10:00	53.56549	8.55574	0.043	0.0	PS85-track
2014-06-06 11:20:00	53.5655	8.55573	0.025	329.3	PS85-track
2014-06-06 11:30:00	53.56549	8.55572	0.013	270.0	PS85-track
2014-06-06 11:40:00	53.56549	8.55572	0.025	149.3	PS85-track
2014-06-06 11:50:00	53.56549	8.55573	0.0	0.0	PS85-track
2014-06-06 12:00:00	53.56549	8.55573	0.025	329.3	PS85-track
