Date/Time	Latitude	Longitude	Speed	Course	Event
2016-06-23 12:10:00	78.23322	15.60057	0.287	47.4	PS99.2-track
2016-06-23 12:20:00	78.23328	15.60147	0.106	114.0	PS99.2-track
2016-06-23 12:30:00	78.2332	15.60134	0.065	250.7	PS99.2-track
2016-06-23 12:40:00	78.23315	15.60032	0.195	140.8	PS99.2-track
2016-06-23 12:50:00	78.23299	15.60111	0.108	0.0	PS99.2-track
2016-06-23 13:00:00	78.23295	15.60127	0.127	110.0	PS99.2-track
2016-06-23 13:10:00	78.23306	15.60092	0.127	148.5	PS99.2-track
2016-06-23 13:20:00	78.23275	15.6027	0.004	270.0	PS99.2-track
2016-06-23 13:30:00	78.23287	15.60222	0.134	260.7	PS99.2-track
2016-06-23 13:40:00	78.23295	15.60187	0.239	309.3	PS99.2-track
2016-06-23 13:50:00	78.23298	15.60139	0.083	301.5	PS99.2-track
2016-06-23 14:00:00	78.23302	15.60129	0.122	332.1	PS99.2-track
2016-06-23 14:10:00	78.233	15.60128	0.104	146.5	PS99.2-track
2016-06-23 14:20:00	78.23282	15.602	0.025	148.5	PS99.2-track
2016-06-23 14:30:00	78.23299	15.60136	0.131	187.7	PS99.2-track
2016-06-23 14:40:00	78.23295	15.6013	0.167	205.0	PS99.2-track
2016-06-23 14:50:00	78.23294	15.60186	0.053	144.5	PS99.2-track
2016-06-23 15:00:00	78.23289	15.6024	0.013	90.0	PS99.2-track
2016-06-23 15:10:00	78.2328	15.60281	0.086	0.0	PS99.2-track
2016-06-23 15:20:00	78.23274	15.60245	0.087	171.3	PS99.2-track
2016-06-23 15:30:00	78.23312	15.59979	0.173	358.5	PS99.2-track
2016-06-23 15:40:00	78.23304	15.6019	0.318	109.8	PS99.2-track
2016-06-23 15:50:00	78.23294	15.60167	0.034	230.7	PS99.2-track
2016-06-23 16:00:00	78.23281	15.6019	0.025	148.5	PS99.2-track
2016-06-23 16:10:00	78.23259	15.60303	0.031	314.4	PS99.2-track
2016-06-23 16:20:00	78.23266	15.60349	0.066	191.5	PS99.2-track
2016-06-23 16:30:00	78.23298	15.60321	0.532	12.9	PS99.2-track
2016-06-23 16:40:00	78.23498	15.60228	0.683	23.6	PS99.2-track
2016-06-23 16:50:00	78.23635	15.60595	0.079	56.8	PS99.2-track
2016-06-23 17:00:00	78.23622	15.60797	0.159	342.2	PS99.2-track
2016-06-23 17:10:00	78.23655	15.60623	0.041	121.5	PS99.2-track
2016-06-23 17:20:00	78.23616	15.60956	0.674	125.2	PS99.2-track
2016-06-23 17:30:00	78.23576	15.61322	0.787	305.2	PS99.2-track
2016-06-23 17:40:00	78.23614	15.61039	0.022	90.0	PS99.2-track
2016-06-23 17:50:00	78.23656	15.60651	0.608	290.8	PS99.2-track
2016-06-23 18:00:00	78.23639	15.60691	0.117	157.8	PS99.2-track
2016-06-23 18:10:00	78.23656	15.60578	0.179	248.8	PS99.2-track
2016-06-23 18:20:00	78.23645	15.60633	0.127	31.5	PS99.2-track
2016-06-23 18:30:00	78.23646	15.60616	0.27	129.9	PS99.2-track
2016-06-23 18:40:00	78.23632	15.60665	0.044	191.5	PS99.2-track
2016-06-23 18:50:00	78.23629	15.60651	0.087	182.9	PS99.2-track
2016-06-23 19:00:00	78.23627	15.60689	0.018	270.0	PS99.2-track
2016-06-23 19:10:00	78.2363	15.60727	0.137	18.8	PS99.2-track
2016-06-23 19:20:00	78.23639	15.60754	0.221	264.4	PS99.2-track
2016-06-23 19:30:00	78.23631	15.60752	0.038	125.0	PS99.2-track
2016-06-23 19:40:00	78.23618	15.60757	0.985	211.2	PS99.2-track
2016-06-23 19:50:00	78.236	15.60808	0.045	61.4	PS99.2-track
2016-06-23 20:00:00	78.23595	15.60806	0.023	202.2	PS99.2-track
2016-06-23 20:10:00	78.23594	15.60783	0.084	140.8	PS99.2-track
2016-06-23 20:20:00	78.23606	15.60826	0.542	4.2	PS99.2-track
2016-06-23 20:30:00	78.23614	15.60796	0.018	90.0	PS99.2-track
2016-06-23 20:40:00	78.23605	15.6092	0.12	333.9	PS99.2-track
2016-06-23 20:50:00	78.23615	15.60997	0.041	301.5	PS99.2-track
2016-06-23 21:00:00	78.23629	15.60899	0.147	306.0	PS99.2-track
2016-06-23 21:10:00	78.23646	15.6081	0.204	342.4	PS99.2-track
2016-06-23 21:20:00	78.23663	15.60767	0.004	270.0	PS99.2-track
2016-06-23 21:30:00	78.23663	15.60811	0.131	250.7	PS99.2-track
2016-06-23 21:40:00	78.23655	15.60802	0.028	219.2	PS99.2-track
2016-06-23 21:50:00	78.23635	15.6075	0.092	340.4	PS99.2-track
2016-06-23 22:00:00	78.23614	15.60877	0.131	109.3	PS99.2-track
2016-06-23 22:10:00	78.23605	15.6092	0.065	180.0	PS99.2-track
2016-06-23 22:20:00	78.23593	15.60916	0.018	90.0	PS99.2-track
2016-06-23 22:30:00	78.23584	15.61097	0.152	106.6	PS99.2-track
2016-06-23 22:40:00	78.23607	15.61121	0.445	312.9	PS99.2-track
2016-06-23 22:50:00	78.23607	15.61079	0.009	90.0	PS99.2-track
2016-06-23 23:00:00	78.23602	15.61207	0.057	270.0	PS99.2-track
2016-06-23 23:10:00	78.23635	15.61053	0.303	261.8	PS99.2-track
2016-06-23 23:20:00	78.23662	15.60729	0.147	296.1	PS99.2-track
2016-06-23 23:30:00	78.23661	15.60508	0.112	258.9	PS99.2-track
2016-06-23 23:40:00	78.23636	15.60478	0.195	182.6	PS99.2-track
2016-06-23 23:50:00	78.23622	15.60397	0.074	253.0	PS99.2-track
2016-06-24 00:00:00	78.23621	15.60254	0.156	194.7	PS99.2-track
2016-06-24 00:10:00	78.23631	15.6031	0.143	53.0	PS99.2-track
2016-06-24 00:20:00	78.23644	15.60549	0.041	58.5	PS99.2-track
2016-06-24 00:30:00	78.2365	15.60875	0.186	83.3	PS99.2-track
2016-06-24 00:40:00	78.23666	15.60944	0.065	48.3	PS99.2-track
2016-06-24 00:50:00	78.23676	15.60925	0.04	270.0	PS99.2-track
2016-06-24 01:00:00	78.23679	15.60841	0.199	282.6	PS99.2-track
2016-06-24 01:10:00	78.23687	15.60631	0.057	247.8	PS99.2-track
2016-06-24 01:20:00	78.23687	15.60584	0.089	14.3	PS99.2-track
2016-06-24 01:30:00	78.23687	15.60667	0.14	128.1	PS99.2-track
2016-06-24 01:40:00	78.23681	15.6081	0.143	107.6	PS99.2-track
2016-06-24 01:50:00	78.23647	15.6105	0.23	106.4	PS99.2-track
2016-06-24 02:00:00	78.23627	15.61144	0.074	253.0	PS99.2-track
2016-06-24 02:10:00	78.23646	15.61037	0.022	11.5	PS99.2-track
2016-06-24 02:20:00	78.23645	15.61123	0.119	90.0	PS99.2-track
2016-06-24 02:30:00	78.23646	15.61284	0.575	292.1	PS99.2-track
2016-06-24 02:40:00	78.23709	15.60863	1.04	175.4	PS99.2-track
2016-06-24 02:50:00	78.23657	15.6117	0.349	93.6	PS99.2-track
2016-06-24 03:00:00	78.23635	15.61323	0.086	60.0	PS99.2-track
2016-06-24 03:10:00	78.23626	15.61331	0.025	211.5	PS99.2-track
2016-06-24 03:20:00	78.23615	15.61275	0.12	206.1	PS99.2-track
2016-06-24 03:30:00	78.23596	15.61335	0.306	351.7	PS99.2-track
2016-06-24 03:40:00	78.23583	15.6147	0.053	35.5	PS99.2-track
2016-06-24 03:50:00	78.23575	15.61562	0.044	168.5	PS99.2-track
2016-06-24 04:00:00	78.23577	15.61558	0.072	307.0	PS99.2-track
