Date/Time	Latitude	Longitude	Speed	Course	Event
2024-07-12 06:20:00	69.74727	19.14252	0.001	218.9	PS143/2-track
2024-07-12 06:30:00	69.74727	19.14251	0.001	270.0	PS143/2-track
2024-07-12 06:40:00	69.74727	19.14251	0.0	34.7	PS143/2-track
2024-07-12 06:50:00	69.74727	19.14251	0.0	270.0	PS143/2-track
2024-07-12 07:00:00	69.74727	19.14251	0.0	34.7	PS143/2-track
2024-07-12 07:10:00	69.74727	19.14252	0.001	160.9	PS143/2-track
2024-07-12 07:20:00	69.74727	19.14252	0.001	5.0	PS143/2-track
2024-07-12 07:30:00	69.74728	19.14252	0.002	4.0	PS143/2-track
2024-07-12 07:40:00	69.74727	19.14254	0.004	132.6	PS143/2-track
2024-07-12 07:50:00	69.74726	19.14255	0.003	141.1	PS143/2-track
2024-07-12 08:00:00	69.74722	19.14247	0.018	215.7	PS143/2-track
2024-07-12 08:10:00	69.74721	19.14247	0.003	171.6	PS143/2-track
2024-07-12 08:20:00	69.74725	19.14283	0.047	72.7	PS143/2-track
2024-07-12 08:30:00	69.74723	19.14272	0.017	239.4	PS143/2-track
2024-07-12 08:40:00	69.74729	19.14264	0.025	337.9	PS143/2-track
2024-07-12 08:50:00	69.74727	19.1426	0.009	214.7	PS143/2-track
2024-07-12 09:00:00	69.74725	19.14264	0.009	151.5	PS143/2-track
2024-07-12 09:10:00	69.74723	19.14277	0.018	111.6	PS143/2-track
2024-07-12 09:20:00	69.74725	19.14283	0.011	41.4	PS143/2-track
2024-07-12 09:30:00	69.74743	19.14166	0.16	294.1	PS143/2-track
2024-07-12 09:40:00	69.74698	19.14515	0.466	110.6	PS143/2-track
2024-07-12 09:50:00	69.74553	19.15601	1.457	111.1	PS143/2-track
2024-07-12 10:00:00	69.74375	19.16792	1.623	113.3	PS143/2-track
2024-07-12 10:10:00	69.74725	19.14257	3.414	291.7	PS143/2-track
2024-07-12 10:20:00	69.74726	19.14256	0.006	356.5	PS143/2-track
2024-07-12 10:30:00	69.74727	19.14258	0.002	76.5	PS143/2-track
2024-07-12 10:40:00	69.74727	19.14258	0.0	19.1	PS143/2-track
2024-07-12 10:50:00	69.74727	19.14257	0.0	270.0	PS143/2-track
2024-07-12 11:00:00	69.74726	19.14257	0.002	191.7	PS143/2-track
2024-07-12 11:10:00	69.74726	19.14257	0.0	199.1	PS143/2-track
2024-07-12 11:20:00	69.74726	19.14257	0.001	313.9	PS143/2-track
2024-07-12 11:30:00	69.74726	19.14257	0.001	125.8	PS143/2-track
2024-07-12 11:40:00	69.74726	19.14258	0.002	157.4	PS143/2-track
2024-07-12 11:50:00	69.74726	19.14257	0.002	297.7	PS143/2-track
2024-07-12 12:00:00	69.74727	19.14255	0.004	336.2	PS143/2-track
2024-07-12 12:10:00	69.74727	19.14256	0.001	24.8	PS143/2-track
2024-07-12 12:20:00	69.74726	19.14256	0.003	160.9	PS143/2-track
2024-07-12 12:30:00	69.74727	19.14257	0.001	46.1	PS143/2-track
2024-07-12 12:40:00	69.74727	19.14256	0.001	292.4	PS143/2-track
2024-07-12 12:50:00	69.74727	19.14256	0.001	340.9	PS143/2-track
2024-07-12 13:00:00	69.74726	19.14253	0.004	234.2	PS143/2-track
2024-07-12 13:10:00	69.74727	19.14255	0.003	58.7	PS143/2-track
2024-07-12 13:20:00	69.74731	19.14252	0.015	346.8	PS143/2-track
2024-07-12 13:30:00	69.74728	19.14252	0.01	178.6	PS143/2-track
2024-07-12 13:40:00	69.74728	19.14253	0.002	145.3	PS143/2-track
2024-07-12 13:50:00	69.74728	19.14253	0.0	0.0	PS143/2-track
2024-07-12 14:00:00	69.74727	19.14253	0.001	207.5	PS143/2-track
2024-07-12 14:10:00	69.74728	19.14253	0.001	19.1	PS143/2-track
2024-07-12 14:20:00	69.74726	19.14254	0.005	158.0	PS143/2-track
2024-07-12 14:30:00	69.74726	19.14253	0.002	241.6	PS143/2-track
2024-07-12 14:40:00	69.74726	19.14254	0.002	78.3	PS143/2-track
2024-07-12 14:50:00	69.74726	19.14254	0.001	332.5	PS143/2-track
2024-07-12 15:00:00	69.74726	19.14253	0.0	270.0	PS143/2-track
2024-07-12 15:10:00	69.74726	19.14254	0.001	90.0	PS143/2-track
2024-07-12 15:20:00	69.74726	19.14254	0.001	305.8	PS143/2-track
2024-07-12 15:30:00	69.74726	19.14253	0.002	257.5	PS143/2-track
2024-07-12 15:40:00	69.74726	19.14253	0.001	133.9	PS143/2-track
2024-07-12 15:50:00	69.74725	19.14255	0.004	155.2	PS143/2-track
2024-07-12 16:00:00	69.74726	19.14252	0.004	308.2	PS143/2-track
2024-07-12 16:10:00	69.74725	19.14251	0.003	212.4	PS143/2-track
2024-07-12 16:20:00	69.74725	19.14251	0.001	180.0	PS143/2-track
2024-07-12 16:30:00	69.74725	19.14251	0.0	270.0	PS143/2-track
2024-07-12 16:40:00	69.74725	19.1425	0.001	270.0	PS143/2-track
2024-07-12 16:50:00	69.7474	19.14272	0.061	26.1	PS143/2-track
2024-07-12 17:00:00	69.75494	19.1391	2.761	350.6	PS143/2-track
2024-07-12 17:10:00	69.77217	19.1946	9.322	48.1	PS143/2-track
2024-07-12 17:20:00	69.78565	19.26863	10.454	62.2	PS143/2-track
2024-07-12 17:30:00	69.79901	19.35171	11.442	65.0	PS143/2-track
2024-07-12 17:40:00	69.81248	19.43764	11.776	65.5	PS143/2-track
2024-07-12 17:50:00	69.8255	19.53076	12.53	67.9	PS143/2-track
2024-07-12 18:00:00	69.83673	19.62409	12.32	70.7	PS143/2-track
2024-07-12 18:10:00	69.84726	19.71049	11.417	70.5	PS143/2-track
2024-07-12 18:20:00	69.85874	19.78667	10.353	66.3	PS143/2-track
2024-07-12 18:30:00	69.88039	19.8345	9.827	37.2	PS143/2-track
2024-07-12 18:40:00	69.90484	19.87954	10.456	32.4	PS143/2-track
2024-07-12 18:50:00	69.93272	19.92593	11.601	29.7	PS143/2-track
2024-07-12 19:00:00	69.96282	19.98071	12.821	32.0	PS143/2-track
2024-07-12 19:10:00	69.99294	20.04595	13.549	36.6	PS143/2-track
2024-07-12 19:20:00	70.02026	20.1137	12.944	40.3	PS143/2-track
2024-07-12 19:30:00	70.04328	20.17301	11.079	41.3	PS143/2-track
2024-07-12 19:40:00	70.06371	20.2199	9.377	38.1	PS143/2-track
2024-07-12 19:50:00	70.08391	20.26004	8.817	34.1	PS143/2-track
2024-07-12 20:00:00	70.07733	20.18522	9.519	255.6	PS143/2-track
2024-07-12 20:10:00	70.10927	20.23946	13.333	30.0	PS143/2-track
2024-07-12 20:20:00	70.14878	20.272	14.82	15.6	PS143/2-track
2024-07-12 20:30:00	70.18798	20.30304	14.663	15.0	PS143/2-track
2024-07-12 20:40:00	70.22709	20.33556	14.679	15.7	PS143/2-track
2024-07-12 20:50:00	70.26527	20.36709	14.319	15.6	PS143/2-track
2024-07-12 21:00:00	70.30442	20.39792	14.635	14.9	PS143/2-track
2024-07-12 21:10:00	70.34476	20.40247	14.583	2.2	PS143/2-track
2024-07-12 21:20:00	70.38133	20.35712	14.315	337.4	PS143/2-track
2024-07-12 21:30:00	70.41758	20.30909	14.331	336.0	PS143/2-track
2024-07-12 21:40:00	70.45386	20.25968	14.406	335.5	PS143/2-track
2024-07-12 21:50:00	70.48595	20.21673	12.702	335.9	PS143/2-track
2024-07-12 22:00:00	70.51639	20.17594	12.049	335.9	PS143/2-track
