Date/Time	Latitude	Longitude	Speed	Course	Event
2015-06-29 00:10:00	78.24003	15.59887	0.059	222.5	PS93.1-track
2015-06-29 00:20:00	78.23999	15.59806	0.0	0.0	PS93.1-track
2015-06-29 00:30:00	78.24002	15.59782	0.023	202.2	PS93.1-track
2015-06-29 00:40:00	78.24012	15.59766	0.11	348.5	PS93.1-track
2015-06-29 00:50:00	78.24037	15.597	0.018	90.0	PS93.1-track
2015-06-29 01:00:00	78.24008	15.59828	0.284	139.4	PS93.1-track
2015-06-29 01:10:00	78.23943	15.60091	0.251	140.8	PS93.1-track
2015-06-29 01:20:00	78.23949	15.60065	0.117	303.8	PS93.1-track
2015-06-29 01:30:00	78.23977	15.59942	0.068	309.3	PS93.1-track
2015-06-29 01:40:00	78.23984	15.59914	0.044	348.5	PS93.1-track
2015-06-29 01:50:00	78.23992	15.59822	0.135	288.7	PS93.1-track
2015-06-29 02:00:00	78.23981	15.59893	0.053	144.5	PS93.1-track
2015-06-29 02:10:00	78.2397	15.5993	0.022	348.5	PS93.1-track
2015-06-29 02:20:00	78.2398	15.59887	0.023	337.8	PS93.1-track
2015-06-29 02:30:00	78.23955	15.59823	0.13	185.8	PS93.1-track
2015-06-29 02:40:00	78.23947	15.6005	0.022	168.5	PS93.1-track
2015-06-29 02:50:00	78.23963	15.59897	0.167	320.8	PS93.1-track
2015-06-29 03:00:00	78.23964	15.59907	0.087	177.1	PS93.1-track
2015-06-29 03:10:00	78.23938	15.59913	0.0	0.0	PS93.1-track
2015-06-29 03:20:00	78.23947	15.59952	0.089	43.6	PS93.1-track
2015-06-29 03:30:00	78.23963	15.59904	0.137	341.2	PS93.1-track
2015-06-29 03:40:00	78.23963	15.59854	0.043	174.2	PS93.1-track
2015-06-29 03:50:00	78.23971	15.59953	0.044	11.5	PS93.1-track
2015-06-29 04:00:00	78.23969	15.59904	0.031	225.5	PS93.1-track
2015-06-29 04:10:00	78.23964	15.59954	0.044	90.0	PS93.1-track
2015-06-29 04:20:00	78.23959	15.59895	0.132	240.5	PS93.1-track
2015-06-29 04:30:00	78.23973	15.59825	0.066	270.0	PS93.1-track
2015-06-29 04:40:00	78.23977	15.59893	0.081	216.8	PS93.1-track
2015-06-29 04:50:00	78.23972	15.59901	0.278	85.5	PS93.1-track
2015-06-29 05:00:00	78.2397	15.59871	0.091	256.2	PS93.1-track
2015-06-29 05:10:00	78.23972	15.59801	0.026	90.0	PS93.1-track
2015-06-29 05:20:00	78.23982	15.59889	0.124	238.5	PS93.1-track
2015-06-29 05:30:00	78.23961	15.59916	0.139	140.8	PS93.1-track
2015-06-29 05:40:00	78.23952	15.60006	0.043	174.2	PS93.1-track
2015-06-29 05:50:00	78.23937	15.59959	0.123	225.5	PS93.1-track
2015-06-29 06:00:00	78.23927	15.59916	0.147	243.9	PS93.1-track
2015-06-29 06:10:00	78.23937	15.59877	0.185	270.0	PS93.1-track
2015-06-29 06:20:00	78.23936	15.59863	0.141	90.0	PS93.1-track
2015-06-29 06:30:00	78.23923	15.59967	0.198	150.7	PS93.1-track
2015-06-29 06:40:00	78.23916	15.59844	0.102	230.7	PS93.1-track
2015-06-29 06:50:00	78.23922	15.60025	0.131	214.7	PS93.1-track
2015-06-29 07:00:00	78.23919	15.60227	0.169	104.9	PS93.1-track
2015-06-29 07:10:00	78.23902	15.60198	0.143	233.0	PS93.1-track
2015-06-29 07:20:00	78.23873	15.60087	0.216	178.8	PS93.1-track
2015-06-29 07:30:00	78.23864	15.59931	0.147	261.5	PS93.1-track
2015-06-29 07:40:00	78.23862	15.60041	0.061	290.7	PS93.1-track
2015-06-29 07:50:00	78.23883	15.59974	0.265	94.7	PS93.1-track
2015-06-29 08:00:00	78.23887	15.59944	0.065	311.7	PS93.1-track
2015-06-29 08:10:00	78.23895	15.59968	0.043	5.8	PS93.1-track
2015-06-29 08:20:00	78.23907	15.59936	0.038	305.0	PS93.1-track
2015-06-29 08:30:00	78.23914	15.59908	0.044	11.5	PS93.1-track
2015-06-29 08:40:00	78.23918	15.59917	0.088	348.5	PS93.1-track
2015-06-29 08:50:00	78.23923	15.59908	0.044	348.5	PS93.1-track
2015-06-29 09:00:00	78.23924	15.59934	0.447	308.9	PS93.1-track
2015-06-29 09:10:00	78.23916	15.59997	0.15	150.0	PS93.1-track
2015-06-29 09:20:00	78.23896	15.60098	0.22	349.6	PS93.1-track
2015-06-29 09:30:00	78.23884	15.60145	0.051	328.6	PS93.1-track
2015-06-29 09:40:00	78.23885	15.601	0.142	203.8	PS93.1-track
2015-06-29 09:50:00	78.23878	15.60132	0.157	133.3	PS93.1-track
2015-06-29 10:00:00	78.242	15.61345	7.393	339.7	PS93.1-track
2015-06-29 10:10:00	78.26157	15.54476	7.436	284.6	PS93.1-track
2015-06-29 10:20:00	78.27134	15.44344	9.276	296.7	PS93.1-track
2015-06-29 10:30:00	78.26841	15.3229	9.578	247.9	PS93.1-track
2015-06-29 10:40:00	78.25822	15.20156	9.602	247.1	PS93.1-track
2015-06-29 10:50:00	78.24871	15.07783	9.67	248.5	PS93.1-track
2015-06-29 11:00:00	78.23862	14.95462	9.796	246.9	PS93.1-track
2015-06-29 11:10:00	78.2286	14.82994	9.853	249.2	PS93.1-track
2015-06-29 11:20:00	78.21855	14.70595	9.773	251.2	PS93.1-track
2015-06-29 11:30:00	78.20864	14.58342	9.767	247.8	PS93.1-track
2015-06-29 11:40:00	78.19895	14.45977	9.888	247.4	PS93.1-track
2015-06-29 11:50:00	78.18872	14.33648	9.868	248.8	PS93.1-track
2015-06-29 12:00:00	78.17878	14.21127	9.249	249.8	PS93.1-track
2015-06-29 12:10:00	78.16862	14.0865	10.047	249.7	PS93.1-track
2015-06-29 12:20:00	78.15875	13.95886	10.156	248.7	PS93.1-track
2015-06-29 12:30:00	78.14819	13.83013	10.154	250.0	PS93.1-track
2015-06-29 12:40:00	78.13767	13.70269	9.882	247.1	PS93.1-track
2015-06-29 12:50:00	78.12737	13.57479	10.283	249.8	PS93.1-track
2015-06-29 13:00:00	78.11719	13.44509	10.365	247.6	PS93.1-track
2015-06-29 13:10:00	78.10667	13.31749	10.148	245.7	PS93.1-track
