Date/Time	Latitude	Longitude	Speed	Course	Event
2018-08-05 13:50:00	69.67937	19.01898	2.713	88.1	PS115/1-track
2018-08-05 14:00:00	69.69847	19.04262	7.485	23.2	PS115/1-track
2018-08-05 14:10:00	69.72601	19.04685	9.928	3.0	PS115/1-track
2018-08-05 14:20:00	69.76114	19.08438	13.486	20.3	PS115/1-track
2018-08-05 14:30:00	69.77674	19.19173	14.499	67.1	PS115/1-track
2018-08-05 14:40:00	69.79051	19.29983	14.334	69.7	PS115/1-track
2018-08-05 14:50:00	69.803	19.4105	14.478	71.8	PS115/1-track
2018-08-05 15:00:00	69.81607	19.51995	14.391	70.9	PS115/1-track
2018-08-05 15:10:00	69.82902	19.62868	14.285	70.9	PS115/1-track
2018-08-05 15:20:00	69.84253	19.73701	14.298	70.1	PS115/1-track
2018-08-05 15:30:00	69.87465	19.79892	13.883	33.5	PS115/1-track
2018-08-05 15:40:00	69.90207	19.85127	11.809	33.3	PS115/1-track
2018-08-05 15:50:00	69.92379	19.89726	9.668	36.0	PS115/1-track
2018-08-05 16:00:00	69.949	19.94254	10.664	31.6	PS115/1-track
2018-08-05 16:10:00	69.97405	19.98745	10.584	31.5	PS115/1-track
2018-08-05 16:20:00	69.99894	20.03188	10.504	31.4	PS115/1-track
2018-08-05 16:30:00	70.02474	20.07932	10.969	32.1	PS115/1-track
2018-08-05 16:40:00	70.05073	20.12645	11.008	31.7	PS115/1-track
2018-08-05 16:50:00	70.07588	20.17212	10.65	31.7	PS115/1-track
2018-08-05 17:00:00	70.10128	20.2169	10.665	31.0	PS115/1-track
2018-08-05 17:10:00	70.13024	20.24592	11.017	18.8	PS115/1-track
2018-08-05 17:20:00	70.15867	20.27402	10.798	18.5	PS115/1-track
2018-08-05 17:30:00	70.18697	20.30243	10.764	18.8	PS115/1-track
2018-08-05 17:40:00	70.21639	20.33172	11.18	18.6	PS115/1-track
2018-08-05 17:50:00	70.24593	20.36167	11.242	18.9	PS115/1-track
2018-08-05 18:00:00	70.27507	20.37856	10.691	11.1	PS115/1-track
2018-08-05 18:10:00	70.30403	20.38244	10.44	2.6	PS115/1-track
2018-08-05 18:20:00	70.3318	20.38699	10.013	3.2	PS115/1-track
2018-08-05 18:30:00	70.35569	20.37729	8.68	352.2	PS115/1-track
2018-08-05 18:40:00	70.35635	20.30966	8.189	271.7	PS115/1-track
2018-08-05 18:50:00	70.35755	20.21576	11.373	272.2	PS115/1-track
2018-08-05 19:00:00	70.35879	20.12004	11.594	272.3	PS115/1-track
2018-08-05 19:10:00	70.36003	20.0223	11.837	272.2	PS115/1-track
2018-08-05 19:20:00	70.36148	19.92461	11.833	272.6	PS115/1-track
2018-08-05 19:30:00	70.365	19.83474	10.947	276.7	PS115/1-track
2018-08-05 19:40:00	70.37892	19.75209	11.181	296.7	PS115/1-track
2018-08-05 19:50:00	70.39667	19.68245	10.567	307.2	PS115/1-track
2018-08-05 20:00:00	70.42099	19.63797	10.271	328.5	PS115/1-track
2018-08-05 20:10:00	70.44513	19.59432	10.161	328.8	PS115/1-track
2018-08-05 20:20:00	70.46834	19.55234	9.768	328.8	PS115/1-track
2018-08-05 20:30:00	70.49173	19.50981	9.855	328.7	PS115/1-track
2018-08-05 20:40:00	70.51444	19.46802	9.597	328.5	PS115/1-track
2018-08-05 20:50:00	70.53668	19.42755	9.365	328.8	PS115/1-track
2018-08-05 21:00:00	70.5582	19.38823	9.069	328.7	PS115/1-track
2018-08-05 21:10:00	70.57382	19.31912	10.009	304.2	PS115/1-track
2018-08-05 21:20:00	70.59017	19.23812	11.344	301.3	PS115/1-track
2018-08-05 21:30:00	70.60647	19.1565	11.388	301.0	PS115/1-track
2018-08-05 21:40:00	70.62304	19.07402	11.524	301.2	PS115/1-track
2018-08-05 21:50:00	70.63969	18.99093	11.592	301.2	PS115/1-track
2018-08-05 22:00:00	70.65662	18.90664	11.759	301.3	PS115/1-track
2018-08-05 22:10:00	70.67353	18.82129	11.858	300.9	PS115/1-track
2018-08-05 22:20:00	70.69039	18.73703	11.729	301.2	PS115/1-track
2018-08-05 22:30:00	70.70692	18.65423	11.512	301.2	PS115/1-track
2018-08-05 22:40:00	70.72336	18.57197	11.432	301.2	PS115/1-track
2018-08-05 22:50:00	70.74118	18.49271	11.396	304.3	PS115/1-track
2018-08-05 23:00:00	70.75648	18.40597	11.678	298.2	PS115/1-track
2018-08-05 23:10:00	70.77367	18.31959	11.97	301.2	PS115/1-track
2018-08-05 23:20:00	70.79091	18.23348	11.944	301.3	PS115/1-track
2018-08-05 23:30:00	70.80777	18.14863	11.739	301.2	PS115/1-track
2018-08-05 23:40:00	70.82445	18.06362	11.713	300.9	PS115/1-track
2018-08-05 23:50:00	70.84128	17.97861	11.736	301.1	PS115/1-track
2018-08-06 00:00:00	70.8581	17.89354	11.732	301.1	PS115/1-track
2018-08-06 00:10:00	70.87481	17.80917	11.633	301.2	PS115/1-track
2018-08-06 00:20:00	70.89159	17.72425	11.693	301.1	PS115/1-track
2018-08-06 00:30:00	70.90868	17.63811	11.87	301.3	PS115/1-track
2018-08-06 00:40:00	70.93001	17.56064	11.92	310.1	PS115/1-track
2018-08-06 00:50:00	70.95276	17.48124	12.421	311.3	PS115/1-track
2018-08-06 01:00:00	70.97571	17.39984	12.635	310.9	PS115/1-track
2018-08-06 01:10:00	70.99878	17.3179	12.701	310.9	PS115/1-track
2018-08-06 01:20:00	71.02218	17.23516	12.844	311.0	PS115/1-track
2018-08-06 01:30:00	71.0458	17.1511	13.004	310.9	PS115/1-track
2018-08-06 01:40:00	71.06971	17.06625	13.131	311.0	PS115/1-track
2018-08-06 01:50:00	71.09382	16.98038	13.262	310.9	PS115/1-track
2018-08-06 02:00:00	71.11774	16.89488	13.172	310.9	PS115/1-track
2018-08-06 02:10:00	71.14215	16.8123	13.028	312.5	PS115/1-track
2018-08-06 02:20:00	71.16545	16.72727	12.968	310.4	PS115/1-track
2018-08-06 02:30:00	71.18842	16.64296	12.82	310.2	PS115/1-track
2018-08-06 02:40:00	71.21173	16.55904	12.855	310.8	PS115/1-track
2018-08-06 02:50:00	71.23504	16.47549	12.815	311.0	PS115/1-track
2018-08-06 03:00:00	71.25812	16.39262	12.691	310.9	PS115/1-track
2018-08-06 03:10:00	71.28087	16.31095	12.5	311.0	PS115/1-track
2018-08-06 03:20:00	71.30317	16.23041	12.287	310.8	PS115/1-track
2018-08-06 03:30:00	71.32505	16.15191	12.002	311.1	PS115/1-track
2018-08-06 03:40:00	71.3468	16.07381	11.929	311.1	PS115/1-track
2018-08-06 03:50:00	71.36875	15.99418	12.101	310.8	PS115/1-track
2018-08-06 04:00:00	71.3906	15.91532	12.006	311.0	PS115/1-track
2018-08-06 04:10:00	71.4122	15.83689	11.898	310.8	PS115/1-track
2018-08-06 04:20:00	71.43372	15.75934	11.797	311.1	PS115/1-track
2018-08-06 04:30:00	71.45486	15.6825	11.639	310.9	PS115/1-track
2018-08-06 04:40:00	71.47657	15.60354	11.948	310.9	PS115/1-track
2018-08-06 04:50:00	71.49883	15.5228	12.225	311.0	PS115/1-track
2018-08-06 05:00:00	71.52085	15.44247	12.123	310.9	PS115/1-track
2018-08-06 05:10:00	71.54246	15.36468	11.802	311.3	PS115/1-track
2018-08-06 05:20:00	71.56219	15.29214	10.898	310.7	PS115/1-track
2018-08-06 05:30:00	71.58221	15.21836	11.065	310.7	PS115/1-track
2018-08-06 05:40:00	71.60221	15.14442	11.069	310.6	PS115/1-track
2018-08-06 05:50:00	71.62272	15.07137	11.108	311.7	PS115/1-track
2018-08-06 06:00:00	71.64286	14.9975	11.082	310.9	PS115/1-track
2018-08-06 06:10:00	71.66296	14.92352	11.075	310.8	PS115/1-track
2018-08-06 06:20:00	71.6831	14.84926	11.103	310.8	PS115/1-track
2018-08-06 06:30:00	71.7034	14.775	11.134	311.1	PS115/1-track
2018-08-06 06:40:00	71.72336	14.70193	10.944	311.1	PS115/1-track
2018-08-06 06:50:00	71.74223	14.63204	10.412	310.8	PS115/1-track
2018-08-06 07:00:00	71.76147	14.56087	10.6	310.8	PS115/1-track
2018-08-06 07:10:00	71.78073	14.49004	10.569	311.0	PS115/1-track
2018-08-06 07:20:00	71.79946	14.42109	10.281	311.0	PS115/1-track
2018-08-06 07:30:00	71.81791	14.35248	10.177	310.8	PS115/1-track
2018-08-06 07:40:00	71.83669	14.28274	10.348	310.8	PS115/1-track
2018-08-06 07:50:00	71.85627	14.21057	10.735	311.1	PS115/1-track
2018-08-06 08:00:00	71.87516	14.14087	10.358	311.1	PS115/1-track
2018-08-06 08:10:00	71.89389	14.07083	10.341	310.7	PS115/1-track
2018-08-06 08:20:00	71.913	14.00005	10.487	311.0	PS115/1-track
